% University Website Quality - CSE 4112 Machine Learning Laboratory, KUET
%
% 1225 university landing pages, 71 predictive attributes.
% 60 attributes are nominal {0,1} presence flags; 11 are numeric counts, percentages, ratios or z-scores.
% Identifier columns (uni_id, name, url, country, region) are excluded on purpose so no
% model can memorise a university; index_*.csv maps instance number back to the name.
% All 22 Bangladeshi universities are in the test split and none is in train.
% There are no missing values: they were imputed during dataset construction and every
% imputed column carries a companion *_was_missing flag.
%
% Relation: website_quality_train
% Instances: 981
% Target attribute: website_score (numeric, 0-100)

@relation website_quality_train

@attribute a01_logo {0,1}
@attribute a02_primary_nav {0,1}
@attribute a03_nav_item_count numeric
@attribute a04_search_bar {0,1}
@attribute a05_language_toggle {0,1}
@attribute a06_breadcrumb {0,1}
@attribute a07_qs_badge {0,1}
@attribute a09_national_rank {0,1}
@attribute a11_accreditation {0,1}
@attribute a12_accred_count numeric
@attribute a13_achievements {0,1}
@attribute a14_stats_block {0,1}
@attribute a15_stat_item_count numeric
@attribute a16_notice_board {0,1}
@attribute a17_notice_timestamp {0,1}
@attribute a20_news_events {0,1}
@attribute a21_calendar_link {0,1}
@attribute a22_admission_notice {0,1}
@attribute a23_upcoming_events {0,1}
@attribute a24_event_count numeric
@attribute a25_event_images {0,1}
@attribute a26_event_captions {0,1}
@attribute a27_event_datetime {0,1}
@attribute a28_contests {0,1}
@attribute a29_video_content {0,1}
@attribute a30_image_gallery {0,1}
@attribute a31_social_feed_embed {0,1}
@attribute a32_vision_mission {0,1}
@attribute a33_about_blurb {0,1}
@attribute a34_department_links {0,1}
@attribute a35_faculty_link {0,1}
@attribute a36_research_highlight {0,1}
@attribute a37_programs_listing {0,1}
@attribute a38_scholarship {0,1}
@attribute a39_library_link {0,1}
@attribute a40_career_link {0,1}
@attribute a41_alumni_link {0,1}
@attribute a42_faq_link {0,1}
@attribute a43_contact_link {0,1}
@attribute a44_student_portal {0,1}
@attribute a45_prospectus {0,1}
@attribute a46_admissions_policy {0,1}
@attribute a47_footer_contact {0,1}
@attribute a48_footer_sitemap {0,1}
@attribute a49_copyright_line {0,1}
@attribute a50_social_links {0,1}
@attribute a51_quick_links {0,1}
@attribute a53_contrast_ratio numeric
@attribute a53_contrast_ratio_was_missing {0,1}
@attribute a54_banner_carousel {0,1}
@attribute a57_logo_prominence {0,1}
@attribute a58_live_chat {0,1}
@attribute a59_feedback_form {0,1}
@attribute a60_trust_seal {0,1}
@attribute a61_testimonials {0,1}
@attribute a63_mobile_score numeric
@attribute a65_https {0,1}
@attribute a66_broken_links numeric
@attribute a67_gzip {0,1}
@attribute a69_title_meta {0,1}
@attribute a70_favicon {0,1}
@attribute a71_sitemap_robots {0,1}
@attribute a72_alt_text_pct numeric
@attribute a72_alt_text_pct_was_missing {0,1}
@attribute a73_accessible_design {0,1}
@attribute a74_a11y_toggle {0,1}
@attribute a75_bookmark {0,1}
@attribute broken_links_log numeric
@attribute load_time_z_region numeric
@attribute notice_recency_days numeric
@attribute notice_recency_days_was_missing {0,1}
@attribute website_score numeric

@data
1,1,3,1,0,0,0,0,0,1,1,1,5,0,0,1,0,1,1,11,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,12.63,0,1,1,0,0,1,1,75,1,1,1,1,1,1,35.7,0,1,1,0,0.693147,-0.655088,3650,1,73.22
1,1,4,1,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,4,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,12.63,0,1,1,0,0,0,1,75,1,0,0,1,1,1,100,0,1,1,0,0,-1.08868,5,0,73.22
1,1,7,0,0,0,0,1,0,0,1,1,5,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,21,0,1,1,0,0,1,0,75,1,8,1,1,1,1,100,0,1,0,0,2.19722,-0.0954386,0,0,73.18
1,1,8,0,0,1,0,1,0,0,1,1,2,1,1,1,0,1,1,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,12.63,0,1,1,0,0,1,1,90,1,0,0,0,1,0,33.3,0,1,0,0,0,-0.312642,0,0,73.17
1,1,12,1,1,0,1,1,0,0,0,1,3,1,1,1,0,1,1,12,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,14.74,0,1,1,1,0,0,0,75,1,0,0,0,1,1,1.7,0,1,1,0,0,0.273627,50,0,73.11
1,1,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21,0,1,1,0,0,1,0,75,1,0,1,1,1,1,52.8,0,1,1,0,0,-0.829008,3650,1,73.08
1,1,9,1,1,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,12.63,0,1,0,0,0,0,1,20,1,0,0,1,1,0,81.5,0,1,0,0,0,1.63094,0,0,73.07
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,12.63,0,1,1,0,0,0,0,75,1,0,0,1,1,0,10.8,0,1,0,0,0,-1.54824,7,0,73.04
0,1,7,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21,0,1,0,0,0,0,0,75,1,0,1,0,1,1,100,0,1,1,0,0,-1.78164,3650,1,73.01
1,1,4,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,10,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.49,0,1,1,0,0,0,0,90,1,0,1,0,1,1,41.5,0,1,0,0,0,-0.939201,3650,1,72.96
0,1,5,1,0,0,1,1,0,0,0,1,5,0,0,1,1,1,1,16,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,12.63,0,1,0,0,0,0,0,90,1,0,1,1,1,1,85,0,1,1,0,0,-1.01928,3650,1,72.96
1,1,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,15.91,0,1,1,0,0,0,0,75,1,0,1,1,0,1,66.7,0,1,1,0,0,-0.433631,3650,1,72.92
1,1,13,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1.63,0,1,1,0,0,1,0,75,1,1,0,0,1,0,69.6,0,1,0,0,0.693147,-0.70843,0,0,72.88
1,1,3,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,12.63,0,1,1,0,0,1,0,75,1,0,0,0,1,1,100,0,1,0,0,0,2.0531,897,0,72.86
1,1,7,1,0,0,0,0,1,1,1,1,6,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,1,1,1,82.9,0,1,0,0,0,-0.376515,0,0,72.86
1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1.51,0,1,1,0,0,1,0,75,1,0,0,0,1,1,72,0,1,0,0,0,-0.60287,49,0,72.83
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,14.94,0,1,1,0,0,0,0,100,1,0,1,1,1,1,80,0,1,0,0,0,0.582567,3650,1,72.76
1,1,5,1,0,0,0,0,1,1,1,1,5,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,8.86,0,1,1,0,0,0,0,100,1,0,1,1,1,1,100,0,1,0,0,0,-1.29688,3650,1,72.75
1,1,20,1,1,0,0,0,0,0,1,1,5,0,1,1,1,1,1,2,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,19.8,0,1,1,0,0,0,0,75,1,0,1,1,1,0,95.2,0,1,1,0,0,-0.309797,22,0,72.75
1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,21,0,1,1,0,0,0,0,90,1,0,1,1,1,1,97.2,0,1,1,0,0,1.41551,3650,1,72.73
1,1,2,1,0,0,0,1,0,0,0,1,10,1,1,1,1,1,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,21,0,1,0,0,0,0,0,75,1,0,1,1,1,1,29.2,0,1,1,0,0,-0.144638,0,0,72.73
1,1,7,1,1,1,1,1,0,0,1,1,10,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15.5,0,1,1,1,0,0,0,75,1,0,0,1,1,0,62.2,0,1,1,0,0,1.02369,3650,1,72.71
1,1,5,1,0,0,0,1,0,0,1,1,8,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,3.54,0,1,1,0,0,0,0,75,1,0,1,0,1,0,60,0,1,0,0,0,-0.0822986,0,0,72.7
1,1,5,0,0,0,0,1,1,1,0,1,5,0,1,1,0,1,0,3,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,21,0,1,1,0,0,0,0,75,1,0,1,1,1,1,93.3,0,1,1,0,0,-0.458428,127,0,72.69
1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,21,0,1,0,0,0,0,0,90,1,0,1,1,1,1,85.7,0,1,0,0,0,-0.194613,0,0,72.6
1,1,10,1,1,0,0,1,1,1,0,1,9,0,1,1,0,1,1,5,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,21,0,1,1,0,0,0,0,90,1,0,1,0,1,0,51.4,0,1,1,0,0,0.863538,0,0,72.59
1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,15.13,0,1,0,0,0,0,0,90,1,0,1,1,1,1,76.2,0,1,1,0,0,-1.52621,3650,1,72.56
1,1,5,1,0,0,1,1,0,0,1,1,8,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,18.73,0,1,0,0,0,1,0,75,1,0,1,1,1,0,100,0,1,1,0,0,-0.0172737,3650,1,72.56
1,1,6,0,0,0,0,1,0,0,1,1,7,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,21,0,1,1,1,0,0,0,75,1,0,1,0,1,1,17.1,0,1,1,0,0,0.507287,3650,1,72.55
1,1,13,1,1,0,0,0,1,1,1,1,10,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,11.05,0,1,1,0,0,0,1,75,1,0,1,1,1,0,90.9,0,1,0,0,0,-0.336228,3650,1,72.5
1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,8.86,0,1,0,0,0,0,0,90,1,0,1,1,1,1,87.5,0,1,1,0,0,-1.70665,5,0,72.48
1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,4.17,0,1,1,0,0,0,0,75,1,1,0,1,1,0,65.7,0,1,0,0,0.693147,-0.218432,0,0,72.43
1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,21,0,1,1,0,0,0,0,90,1,6,1,0,1,0,75,0,1,1,0,1.94591,1.35992,23,0,72.42
1,1,4,0,1,0,0,0,0,0,1,1,3,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,13.79,0,1,1,0,0,0,0,100,1,0,1,1,1,1,88.9,0,1,1,0,0,0.0826208,0,0,72.37
1,1,5,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,12.63,0,1,1,0,0,0,0,100,1,0,0,1,1,0,100,0,1,0,0,0,0.467531,3650,1,72.36
1,1,7,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,12.98,0,1,0,0,0,0,0,75,1,0,1,1,0,1,100,0,1,1,0,0,0.564069,4,0,72.35
1,1,7,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,9,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,21,0,1,1,0,0,0,0,75,1,0,1,0,1,1,84.2,0,1,0,0,0,0.118253,12,0,72.32
0,1,4,1,0,0,0,1,0,0,1,1,10,0,1,1,1,1,1,5,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,7.24,0,1,0,0,0,0,1,100,1,0,1,1,1,1,86.7,0,1,1,0,0,1.64919,0,0,72.29
1,1,4,1,1,0,0,0,0,0,0,1,9,0,1,1,0,1,0,20,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,6.93,0,1,1,0,0,0,0,90,1,0,1,1,1,1,31,0,1,0,0,0,3.17772,0,0,72.2
1,1,3,1,1,0,0,0,0,1,1,1,10,1,1,1,0,1,1,12,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,19.43,0,1,0,0,0,1,1,100,1,0,1,1,1,0,93.3,0,1,1,0,0,-0.477601,1,0,72.16
1,1,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,17,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,18.73,0,1,1,0,0,0,0,75,1,0,1,0,1,0,100,0,1,1,0,0,-1.42958,0,0,72.08
1,1,9,1,0,0,0,1,0,0,1,1,10,1,0,1,0,1,1,20,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,5.74,0,1,1,0,0,0,0,75,1,0,1,0,1,1,93.8,0,1,0,0,0,-0.654496,3650,1,72.01
1,1,2,1,1,0,0,0,1,1,0,1,8,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,19.63,0,1,1,0,0,0,1,75,1,0,1,0,1,0,100,0,1,0,0,0,-1.40737,0,0,71.92
1,1,9,1,1,0,0,0,0,0,0,1,10,1,1,1,0,1,0,14,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,21,0,1,0,0,0,0,0,75,1,15,1,0,1,1,14.3,0,1,0,0,2.77259,2.3637,98,0,71.78
1,1,7,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,12.63,0,1,1,0,0,1,0,75,1,0,1,1,1,1,100,0,1,1,0,0,-1.28801,3650,1,71.74
1,1,8,1,0,0,0,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,12.63,0,1,1,0,0,0,1,75,1,0,1,1,1,1,21.9,0,1,1,0,0,0.292366,6,0,71.68
1,1,8,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,20,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,1,1,1,22.9,0,1,0,0,0,2.04856,3650,1,71.67
1,1,6,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,0,1,1,1,45,0,1,0,0,0,-1.27417,0,0,71.63
1,1,4,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,4,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,21,0,1,1,0,0,0,0,75,1,2,1,0,1,0,17.4,0,1,1,0,1.09861,0.577807,8,0,71.63
0,1,4,1,0,1,0,1,1,1,0,1,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21,0,1,0,0,0,0,0,100,1,0,0,0,1,1,75,0,1,1,0,0,1.10145,3650,1,71.59
1,1,0,0,0,0,0,1,0,0,1,1,10,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,17.1,0,1,1,0,0,0,0,75,1,0,1,1,1,0,21.5,0,1,1,0,0,-0.05188,4,0,71.54
1,1,4,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,8.32,0,1,1,0,0,1,0,100,1,0,1,1,0,1,100,0,1,1,0,0,1.24094,0,0,71.45
1,1,9,1,1,1,0,0,1,2,1,1,4,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,12.63,0,1,1,0,0,1,0,90,1,0,1,0,1,1,3.4,0,0,0,0,0,-1.04457,3650,1,71.44
0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5.74,0,1,0,1,0,0,0,75,1,0,1,1,0,1,21.1,0,1,0,0,0,0.515178,0,0,71.4
1,1,4,1,0,0,0,1,0,0,1,1,4,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,10.89,0,1,1,0,0,0,0,90,1,0,1,1,1,0,94.4,0,1,1,0,0,0.102716,3650,1,71.39
1,1,8,0,1,0,0,0,0,0,1,1,10,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,0,0,1,0,71.1,0,1,1,0,0,0.441494,13,0,71.38
1,1,5,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,15,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,12.63,0,1,0,0,0,0,1,100,1,0,1,0,1,1,99.2,0,1,0,0,0,0.152635,0,0,71.36
1,1,3,0,0,0,0,0,1,1,0,1,10,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,15.91,0,1,1,0,0,0,1,75,1,0,1,1,1,0,19.5,0,1,0,0,0,-0.307126,3650,1,71.35
1,1,8,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,11,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,16.86,0,1,1,0,0,0,0,75,1,0,1,1,1,1,87.5,0,1,1,0,0,0.0595182,0,0,71.34
1,1,10,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,17.51,0,1,0,0,0,0,0,100,1,0,1,1,1,1,20,0,1,1,0,0,-0.834306,3650,1,71.31
1,1,5,1,1,0,0,1,0,0,0,1,8,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,21,0,1,0,0,0,0,1,90,1,0,0,1,1,1,97.3,0,1,0,0,0,-0.408733,3650,1,71.3
1,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,21,0,1,1,0,0,0,1,90,1,0,1,1,1,1,41,0,1,0,0,0,0.842497,3650,1,71.25
1,1,7,1,0,0,0,0,1,1,1,1,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,21,0,1,1,0,0,0,0,75,1,0,1,0,0,0,90,0,1,0,0,0,-0.123391,3650,1,71.2
1,1,20,1,0,0,0,1,1,0,0,1,3,1,0,1,1,1,0,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,75,1,0,0,1,1,1,45.5,0,1,0,0,0,-0.826864,3650,1,71.14
1,1,20,1,1,0,0,0,0,0,0,1,2,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,12.63,0,1,1,0,0,0,0,100,1,0,1,1,1,0,100,0,1,1,0,0,-0.0292337,3650,1,71.13
1,1,7,1,0,0,0,1,1,2,1,1,2,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,5.74,0,1,1,1,0,1,0,90,1,3,1,0,1,1,96.7,0,1,0,0,1.38629,-0.369533,5,0,71.12
1,1,1,1,1,0,0,1,0,0,1,1,10,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,12.63,0,1,1,0,0,0,0,100,1,0,1,0,1,1,88.9,0,1,0,0,0,0.386975,3650,1,71
1,1,20,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,6.29,0,1,1,0,0,0,0,75,1,15,0,1,1,1,89.4,0,1,1,0,2.77259,-0.642438,0,0,70.97
1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,19.56,0,1,1,0,0,0,0,90,1,0,1,1,1,1,25.9,0,1,1,0,0,-1.248,11,0,70.96
1,1,11,1,1,0,0,0,0,0,0,1,10,0,1,1,0,1,0,20,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,21,0,1,1,0,0,1,0,100,1,0,1,1,1,1,52.7,0,1,0,0,0,0.0350266,0,0,70.95
0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,15.91,0,0,0,0,0,0,0,100,1,1,1,1,1,1,100,0,1,1,0,0.693147,-0.361538,3650,1,70.94
1,1,3,1,0,0,0,0,1,1,0,1,10,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,17.04,0,1,1,0,0,0,0,100,1,0,1,0,1,1,71.4,0,1,1,0,0,-0.00728816,3650,1,70.88
1,1,6,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,5,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,15.43,0,1,1,0,0,0,0,75,1,0,1,0,1,0,11.1,0,1,0,0,0,-0.62974,13,0,70.79
1,1,6,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,15.43,0,1,1,0,0,0,0,100,1,0,1,0,1,0,100,0,1,0,0,0,-1.13096,0,0,70.77
1,1,7,1,0,0,0,0,0,0,0,1,6,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,5.33,0,1,0,0,0,0,0,75,1,1,1,1,1,1,47.8,0,1,0,0,0.693147,-0.191129,3650,1,70.73
1,1,6,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,15.52,0,1,1,0,0,0,0,90,1,0,1,0,1,0,52.6,0,1,0,0,0,-1.53133,3650,1,70.69
1,1,5,1,1,0,0,1,0,0,1,1,9,1,1,1,1,1,1,20,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.49,0,1,1,0,0,0,0,90,1,0,1,1,1,1,100,0,1,1,0,0,-1.3849,0,0,70.56
1,1,5,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,10.55,0,1,1,1,0,0,1,100,1,0,1,1,1,1,38.9,0,1,1,0,0,-0.811755,7,0,70.54
1,1,3,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,12.07,0,0,0,0,0,0,0,90,1,0,1,1,1,0,11.1,0,1,0,0,0,0.759107,14,0,70.53
1,1,5,1,0,0,0,0,0,0,1,1,3,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,15.91,0,1,1,0,0,0,1,90,1,0,1,1,1,1,41.2,0,1,1,0,0,0.390673,3650,1,70.51
1,1,3,1,1,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,19.8,0,1,0,0,0,1,0,100,1,0,1,1,1,1,16.7,0,1,0,0,0,-0.214012,0,0,70.44
